source_table,object_id,host_id,disposition,period_days,duration_hours,depth_ppm,planet_radius_rearth,stellar_teff,stellar_radius_solar,stellar_logg
KOI,K02636.02,6198182,CANDIDATE,5.1777226,8.275,41.7,0.63,5854.0,0.979,4.469
KOI,K00283.03,5695396,CANDIDATE,9.48814747,1.163,47.9,0.73,5680.0,1.016,4.414
KOI,K02756.02,6964929,CANDIDATE,5.06993245,3.241,93.6,0.92,5957.0,0.937,4.506
KOI,K02896.02,2853828,FALSE POSITIVE,346.36642,14.94,148.2,1.57,6327.0,1.259,4.276
KOI,K06342.01,3547178,CANDIDATE,8.1770751,4.608,44.3,0.83,6501.0,1.209,4.281
KOI,K06343.01,3548622,CANDIDATE,569.45051,9.63,425.4,1.96,6117.0,0.947,4.496
KOI,K06472.01,4917014,FALSE POSITIVE,0.796815149,1.0727,55.9,10.23,4897.0,13.499,2.464
KOI,K06475.01,4939265,CANDIDATE,4.84505985,2.078,298.4,1.54,4337.0,0.714,4.581
KOI,K07880.01,8308516,CANDIDATE,623.70774,6.688,250.9,1.81,6626.0,1.132,4.347
KOI,K06592.01,5529501,FALSE POSITIVE,1.51945182,2.95,13.7,0.5,6168.0,1.307,4.25
KOI,K06593.01,5529560,FALSE POSITIVE,0.759755409,2.734,70.0,0.91,6090.0,1.071,4.447
KOI,K06595.01,5534476,FALSE POSITIVE,1.02547271,1.996,27.0,0.94,6862.0,1.712,4.114
KOI,K06600.01,5564082,CANDIDATE,2.70581614,6.56,46.9,0.69,5992.0,0.961,4.42
KOI,K06731.01,6551106,CANDIDATE,3.84615171,2.24,137.1,1.14,6106.0,0.966,4.487
KOI,K06732.01,6584167,FALSE POSITIVE,0.733724504,2.208,45.9,0.96,6175.0,1.405,4.099
KOI,K06733.01,6584278,CANDIDATE,1.28940823,3.652,32.1,2.48,5826.0,4.189,3.465
KOI,K06734.01,6590726,CANDIDATE,498.27269,8.92,534.0,2.12,5618.0,0.932,4.514
KOI,K06862.01,7345335,CANDIDATE,11.0495766,2.13,102.8,0.83,5533.0,0.819,4.505
KOI,K06863.01,7350067,CONFIRMED,4.48559215,0.8161,2265.0,0.95,3236.0,0.193,5.097
KOI,K06864.01,7362534,FALSE POSITIVE,0.566789763,4.008,25.4,0.4,5799.0,0.758,4.6
KOI,K06865.01,7362632,FALSE POSITIVE,0.566811926,4.181,82.6,0.91,6165.0,0.942,4.474
KOI,K06867.01,7366036,FALSE POSITIVE,0.566801506,1.738,29.5,0.62,6398.0,1.111,4.358
KOI,K06868.01,7366065,FALSE POSITIVE,0.566803738,1.8481,100.6,1.13,6300.0,1.057,4.404
KOI,K06992.01,8211521,FALSE POSITIVE,1.69421771,4.161,91.1,0.74,5402.0,0.717,4.591
KOI,K06993.01,8227086,CANDIDATE,13.8086331,3.613,207.1,1.09,5515.0,0.761,4.568
KOI,K06994.01,8227464,CANDIDATE,4.25907841,4.513,28.1,0.7,5560.0,1.316,4.173
KOI,K07127.01,9049010,FALSE POSITIVE,0.687004402,3.829,93.7,2.89,6240.0,2.803,3.684
KOI,K07128.01,9083503,FALSE POSITIVE,0.91839938,4.479,152.1,1.0,5222.0,0.795,4.556
KOI,K07129.01,9085039,CANDIDATE,64.1983721,0.934,248.2,1.74,6088.0,1.077,4.329
KOI,K07130.01,9093566,FALSE POSITIVE,0.94356284,5.721,13.4,0.76,7693.0,1.984,4.083
KOI,K07133.01,9099773,CANDIDATE,82.78482,7.52,190.4,2.16,5749.0,1.48,4.123
KOI,K07134.01,9101208,FALSE POSITIVE,1.81139053,8.64,77.5,14.47,5941.0,0.911,4.519
KOI,K07258.01,9943009,CANDIDATE,2.4376438,1.587,27.1,0.79,5927.0,1.53,4.117
KOI,K07259.01,9944201,CANDIDATE,0.721522907,1.4521,22528.0,11.04,4893.0,0.625,4.634
KOI,K07262.01,9953736,FALSE POSITIVE,0.50818743,3.433,54.9,1.26,7141.0,1.56,4.243
KOI,K07264.01,9959093,CANDIDATE,19.1644498,3.553,63.8,1.83,5877.0,2.234,3.86
KOI,K07893.01,8545603,FALSE POSITIVE,55.884827,2.283,497.6,2.11,5668.0,0.868,4.545
KOI,K07393.01,10976412,FALSE POSITIVE,3.75938475,1.188,133.1,3.1,4976.0,2.638,3.534
KOI,K07400.01,11019739,CANDIDATE,4.15736472,2.217,200.7,1.09,5183.0,0.782,4.558
KOI,K07531.01,12403968,FALSE POSITIVE,0.589753355,0.606,216.0,1.03,5414.0,0.678,4.648
KOI,K03019.02,8709688,CANDIDATE,2.012094,2.157,74.8,0.99,5633.0,1.162,4.296
KOI,K03051.02,9959492,FALSE POSITIVE,1.33258772,5.187,70.8,1.13,5576.0,1.289,4.201
KOI,K03053.02,2716801,CANDIDATE,9.4767057,3.893,230.5,1.38,5911.0,0.914,4.519
KOI,K03068.02,3230805,CANDIDATE,6.65171459,2.325,151.5,0.84,4889.0,0.686,4.637
KOI,K03344.03,11810124,CANDIDATE,208.54335,9.851,614.6,2.84,5533.0,1.166,4.275
KOI,K03348.02,9349757,CANDIDATE,17.7189786,4.102,176.8,1.44,5566.0,1.099,4.329
KOI,K03395.02,3219037,CANDIDATE,5.0395851,4.556,70.1,0.78,5912.0,0.924,4.453
KOI,K03425.03,9117416,CANDIDATE,7.64370363,2.738,70.9,1.85,6120.0,2.0,3.934
KOI,K06346.01,3634169,FALSE POSITIVE,2.9590637,28.81,23.6,0.65,6192.0,1.322,4.195
KOI,K06347.01,3644174,FALSE POSITIVE,1.806631432,1.102,217.5,1.05,4606.0,0.699,4.591
KOI,K06352.01,3663494,CANDIDATE,5.11683678,3.119,161.4,1.16,5955.0,0.91,4.52
KOI,K06480.01,4949027,FALSE POSITIVE,1.06100327,1.675,95.9,0.94,5966.0,0.961,4.493
KOI,K06482.01,4950341,FALSE POSITIVE,611.09299,15.22,270.0,1.53,6032.0,0.929,4.508
KOI,K06484.01,4995716,CANDIDATE,16.1191449,3.039,262.2,1.34,5319.0,0.783,4.514
KOI,K06487.01,5018787,FALSE POSITIVE,0.607191908,1.30166,17369.0,12.44,5370.0,0.671,4.598
KOI,K07881.01,8345473,FALSE POSITIVE,2.2502073,2.203,260.1,19.94,4507.0,12.787,2.391
KOI,K06601.01,5597361,CANDIDATE,17.9925973,2.762,198.5,1.62,5931.0,1.087,4.351
KOI,K06605.01,5617510,CANDIDATE,74.371666,12.59,102.8,2.39,6865.0,2.211,3.742
KOI,K06607.01,5621299,FALSE POSITIVE,0.93891532,2.134,39.1,1.13,6534.0,1.797,4.074
KOI,K06739.01,6603765,CANDIDATE,19.164111,2.773,215.9,1.11,5103.0,0.674,4.65
KOI,K06741.01,6606669,FALSE POSITIVE,0.970085646,1.129,153.0,18.65,4555.0,15.63,2.346
KOI,K06871.01,7376982,FALSE POSITIVE,2.31610674,3.347,33.6,0.7,6025.0,1.193,4.3
KOI,K06872.01,7381580,CANDIDATE,13.5164708,2.628,140.1,0.88,5442.0,0.747,4.6
KOI,K06873.01,7381695,FALSE POSITIVE,0.948683571,1.676,150.9,1.12,5576.0,0.852,4.556
KOI,K06874.01,7385387,FALSE POSITIVE,1.65546056,3.52,125.1,0.9,5438.0,0.82,4.574
KOI,K07001.01,8244295,FALSE POSITIVE,1.09206792,1.646,105.9,0.74,4856.0,0.728,4.609
KOI,K07002.01,8248103,CANDIDATE,4.83014159,0.957,192.0,1.3,5693.0,0.939,4.467
KOI,K07003.01,8256882,CANDIDATE,2.41194057,1.787,67.3,1.35,5598.0,1.594,4.045
KOI,K07005.01,8265520,FALSE POSITIVE,6.2089181,2.292,1664.0,9.2,5548.0,2.113,3.797
KOI,K07006.01,8265990,FALSE POSITIVE,0.77996263,3.369,25.7,0.83,6002.0,1.629,4.032
KOI,K07007.01,8283875,CANDIDATE,0.800263219,0.729,170.5,0.77,4336.0,0.59,4.656
KOI,K07136.01,9150870,CANDIDATE,441.17369,14.82,702.0,2.27,5610.0,0.858,4.551
KOI,K07137.01,9156957,FALSE POSITIVE,3.6673005,3.373,144.9,0.62,3823.0,0.519,4.729
KOI,K07140.01,9164788,FALSE POSITIVE,2.66811113,22.49,48.3,1.53,6593.0,1.561,4.164
KOI,K07266.01,9963639,FALSE POSITIVE,7.4185369,1.451,14.7,0.81,9763.0,2.045,4.179
KOI,K07270.01,10002049,CANDIDATE,19.2532128,1.674,219.3,1.42,6060.0,0.953,4.495
KOI,K07271.01,10014702,FALSE POSITIVE,1.34062901,3.076,69.5,0.82,6045.0,0.955,4.494
KOI,K07272.01,10019854,CANDIDATE,14.1011023,4.513,108.2,1.26,6534.0,1.199,4.365
KOI,K07401.01,11027270,FALSE POSITIVE,0.533628226,5.772,81.8,2.41,7163.0,2.177,3.906
KOI,K07404.01,11068630,CANDIDATE,1.817079849,0.889,204.6,1.39,5808.0,0.963,4.503
KOI,K07408.01,11092783,CANDIDATE,5.15998178,3.356,412.4,19.07,3900.0,0.534,4.727
KOI,K07534.01,12454800,CANDIDATE,23.3787733,6.76,76.0,0.92,6210.0,1.054,4.424
KOI,K07535.01,12458817,CANDIDATE,15.09984259,0.222,484.8,4.11,5191.0,0.65,4.615
KOI,K07537.01,12504353,FALSE POSITIVE,498.68845,17.88,548.3,2.44,6184.0,1.038,4.448
KOI,K07538.01,12506342,FALSE POSITIVE,1.22775105,1.602,327.6,1.0,4551.0,0.56,4.713
KOI,K07539.01,12519942,CANDIDATE,15.3416245,2.126,269.6,1.3,5061.0,0.814,4.504
KOI,K07540.01,12555616,CANDIDATE,21.980467,4.78,96.0,0.92,5573.0,0.936,4.418
KOI,K07541.01,12557713,FALSE POSITIVE,7.214721393,2.36464,46802.0,16.79,4705.0,0.552,4.696
KOI,K02704.03,9730163,CONFIRMED,8.15275885,1.746,16536.0,2.44,3327.0,0.189,5.113
KOI,K03461.02,2437112,FALSE POSITIVE,3.18740907,6.19,137.5,0.81,4808.0,0.715,4.589
KOI,K04006.02,5471690,FALSE POSITIVE,0.962815183,2.581,20.7,1.12,6638.0,2.445,3.792
KOI,K04032.05,7100673,CANDIDATE,7.23524221,2.685,60.0,0.82,5574.0,1.065,4.354
KOI,K04084.02,3937814,CANDIDATE,10.72900793,0.696,404.3,1.78,5375.0,0.876,4.541
KOI,K04084.03,3937814,CANDIDATE,8.19619768,2.109,197.4,1.55,5323.0,0.995,4.378
KOI,K04157.02,4548098,CANDIDATE,5.215752,1.13,46.8,0.83,6202.0,1.122,4.422
KOI,K04211.02,5078025,FALSE POSITIVE,0.696290095,3.839,120.5,12.63,5904.0,0.867,4.543
KOI,K06353.01,3733638,CANDIDATE,10.0714369,6.891,49.5,1.98,5768.0,2.81,3.633
KOI,K06354.01,3746248,FALSE POSITIVE,0.62240698,1.186,155.8,1.63,6661.0,1.29,4.341
KOI,K06355.01,3748855,CANDIDATE,4.37198905,2.177,103.7,0.93,5823.0,0.919,4.489
KOI,K06355.02,3748855,CANDIDATE,6.72876606,2.277,117.4,1.03,5823.0,0.919,4.489
KOI,K06356.01,3757588,FALSE POSITIVE,24.09002065,11.0494,6782.2,9.39,5354.0,0.804,4.495
KOI,K06357.01,3764411,FALSE POSITIVE,4.4158933,1.155,191.1,1.42,5977.0,1.022,4.473
KOI,K06358.01,3765692,CANDIDATE,3.09383248,1.576,373.7,1.32,5327.0,0.681,4.646
KOI,K06488.01,5019567,FALSE POSITIVE,1.17430183,9.587,64.5,2.22,7537.0,2.145,4.007
KOI,K06492.01,5022900,FALSE POSITIVE,1.05680287,5.748,82.3,0.83,5584.0,0.885,4.532
KOI,K06495.01,5024372,FALSE POSITIVE,0.561524348,3.336,34.1,0.43,5919.0,0.715,4.55
KOI,K06611.01,5647638,FALSE POSITIVE,1.21607873,4.686,29.4,1.92,6234.0,2.5,3.741
KOI,K06613.01,5686974,FALSE POSITIVE,4.18224416,6.209,57.2,1.07,6057.0,0.999,4.392
KOI,K06615.01,5697628,FALSE POSITIVE,1.95119541,1.907,59.7,0.47,4936.0,0.628,4.681
KOI,K06617.01,5702770,CANDIDATE,8.0018897,3.425,102.7,0.9,5830.0,0.876,4.54
KOI,K06745.01,6614748,CANDIDATE,383.85362,9.76,422.9,2.78,6675.0,1.293,4.341
KOI,K06746.01,6628926,CANDIDATE,2.564012541,0.9433,2551.9,7.27,6274.0,1.428,4.139
KOI,K06749.01,6636020,FALSE POSITIVE,18.3602239,2.352,574.6,2.04,5713.0,0.856,4.551
KOI,K06750.01,6664842,CANDIDATE,5.21395046,3.188,78.5,1.24,5529.0,1.412,4.123
KOI,K06751.01,6665064,CANDIDATE,24.996068,5.623,621.7,2.4,5761.0,0.956,4.492
KOI,K06752.01,6670610,CANDIDATE,8.9429645,1.803,233.5,0.89,4183.0,0.594,4.655
KOI,K06878.01,7447895,CANDIDATE,2.405625303,0.6283,163.5,1.11,5450.0,0.83,4.573
KOI,K06881.01,7461314,FALSE POSITIVE,0.773595312,0.781,93.0,0.96,5973.0,0.935,4.506
KOI,K06882.01,7461521,CANDIDATE,0.7735301,1.335,185.4,1.87,6296.0,1.35,4.217
KOI,K06883.01,7499571,FALSE POSITIVE,533.6593,12.81,533.5,1.92,5695.0,0.839,4.556
KOI,K07009.01,8285970,FALSE POSITIVE,0.562498925,0.6743,420.1,2.88,5638.0,0.933,4.437
KOI,K07015.01,8302473,FALSE POSITIVE,2.44200193,3.146,128.6,0.95,5587.0,0.851,4.556
KOI,K07016.01,8311864,CONFIRMED,384.847556,9.969,189.9,1.09,5579.0,0.798,4.58
KOI,K07144.01,9203154,CANDIDATE,0.839907158,1.019,119.6,0.92,5120.0,0.853,4.478
KOI,K07148.01,9221627,CANDIDATE,1.7613778,1.355,359.3,2.32,6544.0,1.207,4.349
KOI,K07277.01,10031526,FALSE POSITIVE,8.5893644,6.975,179.3,1.21,5602.0,0.817,4.571
KOI,K07279.01,10053138,CANDIDATE,11.7728146,4.132,77.1,0.93,5410.0,1.056,4.333
KOI,K07281.01,10066755,CANDIDATE,2.46506501,6.218,39.8,1.14,6881.0,1.714,4.101
KOI,K07282.01,10070479,CANDIDATE,1.758599866,0.2729,237.8,1.6,4744.0,0.725,4.606
KOI,K07411.01,11137061,FALSE POSITIVE,1.88912273,4.219,60.2,0.59,5413.0,0.754,4.578
KOI,K07412.01,11144439,FALSE POSITIVE,0.609125246,0.655,139.2,0.96,5595.0,0.796,4.581
KOI,K00566.02,7119481,CANDIDATE,14.1573717,3.786,130.0,1.1,6122.0,0.964,4.487
KOI,K07414.01,11154043,FALSE POSITIVE,4.52977632,26.752,1582.2,12.22,8912.0,2.299,4.05
KOI,K07415.01,11182260,CANDIDATE,1.291964282,1.8378,28640.0,10.97,4995.0,0.638,4.624
KOI,K07416.01,11187972,CANDIDATE,37.4646974,4.954,51.6,0.97,6266.0,1.342,4.209
KOI,K04288.03,4548011,FALSE POSITIVE,4.32744048,4.539,22.0,0.58,5888.0,1.227,4.275
KOI,K04301.02,8773015,CANDIDATE,6.31915999,3.465,34.4,1.04,6254.0,1.706,4.019
KOI,K04383.02,9883606,CANDIDATE,2.58393841,2.169,49.4,0.77,6164.0,1.09,4.378
KOI,K04421.02,9836563,CANDIDATE,6.5595368,4.324,26.3,0.62,5950.0,1.196,4.323
KOI,K00416.04,6508221,CANDIDATE,31.5322987,3.49,106.4,0.74,5183.0,0.739,4.608
KOI,K04500.03,9100953,CANDIDATE,14.7510068,2.25,381.1,1.7,5295.0,0.8,4.548
KOI,K06360.01,3830820,FALSE POSITIVE,15.582794732,3.76683,52760.0,14.0,3849.0,0.546,4.703
KOI,K06361.01,3831523,FALSE POSITIVE,1.529283907,14.0075,54.8,2.26,6438.0,2.266,3.829
KOI,K06365.01,3838004,FALSE POSITIVE,2.344138713,0.4495,110.8,2.43,5313.0,2.095,3.835
KOI,K06366.01,3851134,FALSE POSITIVE,0.91849333,2.399,58.7,0.93,6469.0,1.193,4.385
KOI,K07605.01,9655792,FALSE POSITIVE,589.74851,12.74,462.4,2.03,6003.0,0.932,4.507
KOI,K07609.01,10267121,FALSE POSITIVE,36.136968,15.42,152.0,1.3,6258.0,1.046,4.442
KOI,K07610.01,10341777,FALSE POSITIVE,0.933746709,3.435,18.6,0.36,6302.0,0.815,4.535
KOI,K07611.01,10407271,FALSE POSITIVE,0.93376738,4.036,55.4,0.63,5611.0,0.787,4.53
KOI,K07612.01,10471167,FALSE POSITIVE,0.93374073,4.296,147.6,0.84,4753.0,0.717,4.585
KOI,K07613.01,10471174,FALSE POSITIVE,0.93369659,4.444,81.4,0.78,5619.0,0.838,4.558
KOI,K07614.01,10471345,FALSE POSITIVE,0.9337473,3.446,64.6,0.6,5649.0,0.741,4.606
KOI,K07615.01,11296798,FALSE POSITIVE,677.35794,9.698,322.4,7.12,6335.0,3.523,3.593
KOI,K07616.01,11463950,FALSE POSITIVE,4.0551242,12.0,148.7,3.13,7064.0,2.531,3.888
KOI,K07617.01,11559304,CANDIDATE,12.9284553,2.49,297.9,0.64,3578.0,0.375,4.893
KOI,K07618.01,11621897,FALSE POSITIVE,21.6817115,7.18,73.5,0.89,6297.0,1.031,4.448
KOI,K07619.01,12253534,FALSE POSITIVE,466.08101,23.69,180.1,2.13,6098.0,1.59,4.097
KOI,K03184.03,4735826,CANDIDATE,4.02018903,3.616,18.5,0.6,5788.0,1.376,4.178
KOI,K03230.02,9291039,FALSE POSITIVE,3.796383639,8.6711,31.1,0.71,6017.0,1.21,4.3
KOI,K04422.02,10155321,FALSE POSITIVE,0.71059239,4.92,280.6,3.92,7454.0,1.853,4.107
KOI,K04524.03,5003670,CANDIDATE,3.33930957,2.597,91.3,1.2,5700.0,1.006,4.434
KOI,K04782.02,8973285,CANDIDATE,4.29251656,4.254,249.5,3.66,6032.0,0.973,4.485
KOI,K04957.02,2861126,CANDIDATE,4.98792404,1.618,346.2,0.73,3606.0,0.395,4.859
KOI,K05270.02,6363560,FALSE POSITIVE,0.907818056,1.679,29.5,0.55,6210.0,1.014,4.456
KOI,K05447.02,7935997,CONFIRMED,3.87594316,2.314,58.6,0.68,5713.0,0.893,4.541
KOI,K05475.02,8105398,CANDIDATE,5.68325648,1.778,44.6,0.97,6072.0,1.286,4.133
KOI,K05801.02,10535708,FALSE POSITIVE,0.93373761,3.303,58.7,1.0,5534.0,1.326,4.17
KOI,K05900.02,11453930,FALSE POSITIVE,0.687739345,0.1866,37.6,1.53,6823.0,1.493,4.212
KOI,K06447.02,4758350,CANDIDATE,91.649983,10.294,193.6,2.27,6705.0,1.608,4.145
KOI,K06464.03,4862625,CANDIDATE,541.742985,10.47,1038.6,3.39,6373.0,1.047,4.438
KOI,K01636.02,10621666,FALSE POSITIVE,14.5862195,2.733,202.2,1.17,5904.0,0.819,4.565
KOI,K07542.01,3123418,FALSE POSITIVE,563.94854,15.631,872.9,2.55,5853.0,0.868,4.544
KOI,K07543.01,3458687,FALSE POSITIVE,0.98376204,10.052,55.0,12.44,6431.0,5.294,3.276
KOI,K07546.01,3965201,CANDIDATE,44.113873,3.956,196.3,4.9,7854.0,3.462,3.669
KOI,K07547.01,4074294,FALSE POSITIVE,0.892988877,2.4428,85.0,2.94,6228.0,2.975,3.668
KOI,K07548.01,4380560,FALSE POSITIVE,0.705816203,5.55,149.0,15.33,6106.0,0.966,4.487
KOI,K01829.02,7697568,FALSE POSITIVE,10.3482112,2.089,255.1,1.29,5383.0,0.822,4.543
KOI,K07550.01,4483235,FALSE POSITIVE,1.7609276,5.189,57.3,1.53,8784.0,1.967,4.156
KOI,K07552.01,4680745,FALSE POSITIVE,1.463148937,11.04,168.0,15.82,6525.0,1.805,3.993
KOI,K07554.01,4862924,CANDIDATE,482.62011,12.86,324.0,1.98,6315.0,1.095,4.389
KOI,K07555.01,5024414,FALSE POSITIVE,1.525924746,1.955,74.1,8.86,5000.0,10.533,2.81
KOI,K07556.01,5177065,FALSE POSITIVE,1.25383162,7.68,12.9,0.47,6472.0,1.299,4.271
KOI,K07558.01,5271090,CANDIDATE,10.1551587,1.802,141.6,0.94,5275.0,0.796,4.505
KOI,K07559.01,5444276,CANDIDATE,0.708965461,3.946,87.2,1.13,6528.0,1.155,4.384
KOI,K07560.01,5598645,FALSE POSITIVE,0.648772102,2.614,31.1,2.6,4973.0,4.708,3.208
KOI,K07563.01,5908086,FALSE POSITIVE,0.93705132,4.808,51.5,6.09,6691.0,7.781,3.088
KOI,K07564.01,6307243,FALSE POSITIVE,451.86579,13.47,80.0,1.85,9024.0,2.005,4.154
KOI,K07565.01,6350522,FALSE POSITIVE,491.52571,12.43,457.3,1.43,4541.0,0.669,4.608
KOI,K07567.01,6443274,CANDIDATE,608.20572,13.63,554.2,1.46,4486.0,0.646,4.642
KOI,K07568.01,6508734,FALSE POSITIVE,480.03759,16.25,717.4,1.14,3622.0,0.43,4.826
KOI,K02369.03,5602588,CANDIDATE,7.2274321,4.967,173.3,1.28,6075.0,0.969,4.486
KOI,K07570.01,6590362,FALSE POSITIVE,0.592618966,0.811,91.4,0.86,5926.0,0.887,4.532
KOI,K07571.01,6628740,FALSE POSITIVE,0.532854237,3.231,50.9,1.21,6266.0,1.613,4.067
KOI,K07572.01,6876575,CANDIDATE,91.069934,17.33,12.7,1.59,9051.0,4.232,3.623
KOI,K07573.01,7031126,FALSE POSITIVE,0.566802672,3.545,31.7,1.08,5102.0,1.961,3.787
KOI,K07574.01,7031208,FALSE POSITIVE,0.566796331,5.194,114.8,1.5,6319.0,1.032,4.447
KOI,K07575.01,7031742,FALSE POSITIVE,0.566785459,2.893,63.8,0.84,6063.0,1.012,4.476
KOI,K07576.01,7032568,FALSE POSITIVE,0.566792936,2.846,23.0,0.79,6432.0,1.603,4.018
KOI,K07577.01,7032687,FALSE POSITIVE,0.5668004,3.813,93.2,0.88,6215.0,0.872,4.543
KOI,K07579.01,7116282,FALSE POSITIVE,0.566798676,2.777,59.9,0.68,5490.0,0.887,4.436
KOI,K07580.01,7116859,FALSE POSITIVE,0.5667638,1.73,64.5,0.75,5766.0,0.94,4.433
KOI,K07581.01,7133286,FALSE POSITIVE,38.51077573,38.8558,84633.0,18.68,4374.0,0.635,4.626
KOI,K07583.01,7214090,FALSE POSITIVE,0.577910513,1.362,144.1,1.1,5730.0,0.908,4.503
KOI,K07584.01,7281694,FALSE POSITIVE,0.566807725,2.16,31.5,0.94,5018.0,1.734,3.953
KOI,K07585.01,7362450,FALSE POSITIVE,0.566807422,5.148,26.1,1.13,5616.0,1.547,4.04
KOI,K07586.01,8007262,FALSE POSITIVE,1.345078434,10.19,3025.0,12.16,6664.0,1.675,4.141
KOI,K07587.01,8096395,CANDIDATE,366.088938,11.887,537.9,2.57,5941.0,0.945,4.464
KOI,K07589.01,8168509,CANDIDATE,414.45008,19.15,729.5,7.01,7037.0,1.683,4.136
KOI,K02859.05,10397751,CANDIDATE,5.43103616,2.469,66.8,0.66,5374.0,0.721,4.555
KOI,K07590.01,8258103,FALSE POSITIVE,0.594003994,5.557,25.4,1.55,8596.0,2.968,3.793
KOI,K07591.01,8297319,CANDIDATE,328.32211,13.53,399.0,1.3,4906.0,0.668,4.648
KOI,K07592.01,8423344,CANDIDATE,381.97977,15.7,900.0,1.55,3761.0,0.526,4.724
KOI,K07593.01,8444868,CANDIDATE,67.412998,9.1,126.1,1.57,6525.0,1.359,4.248
KOI,K07594.01,8579684,FALSE POSITIVE,2.08802799,24.017,70.8,1.93,6593.0,1.67,4.117
KOI,K07598.01,8868686,FALSE POSITIVE,4.44709107,16.79,40.5,0.96,6137.0,1.076,4.357
KOI,K00371.02,5652983,FALSE POSITIVE,9.0584662,6.376,61.8,2.46,5198.0,3.207,3.614
KOI,K07602.01,9292130,FALSE POSITIVE,362.747593,16.45,132.4,2.51,6176.0,2.16,3.885
KOI,K07603.01,9541144,FALSE POSITIVE,0.536650344,2.878,25.8,1.57,5490.0,2.825,3.681
KOI,K07903.01,8677057,CANDIDATE,0.694611128,1.115,98.8,0.64,4612.0,0.662,4.646
KOI,K07905.01,8702537,CANDIDATE,7.4751841,5.166,28.1,0.85,5616.0,1.602,3.98
KOI,K07911.01,8757213,FALSE POSITIVE,328.0485,13.75,398.0,2.22,6268.0,1.1,4.429
KOI,K07914.01,8880003,FALSE POSITIVE,1.72128752,2.366,58.5,0.65,5813.0,0.833,4.561
KOI,K07909.01,8749844,FALSE POSITIVE,361.51099,4.868,235.9,6.85,9492.0,4.298,3.619
KOI,K07917.01,8962007,FALSE POSITIVE,1.41435861,2.285,56.8,0.74,5470.0,0.994,4.366
KOI,K07906.01,8703491,FALSE POSITIVE,0.616343903,0.7656,161.4,1.72,6045.0,1.34,4.264
KOI,K07920.01,9043947,CANDIDATE,1.04347858,2.012,22.5,1.09,6014.0,2.246,3.843
KOI,K07921.01,9079587,FALSE POSITIVE,364.33929,13.486,1944.0,4.4,5606.0,0.8,4.557
KOI,K07907.01,8703506,FALSE POSITIVE,352.710091,2.901,1658.0,3.75,6112.0,0.908,4.513
KOI,K07900.01,8590776,FALSE POSITIVE,33.8938177,2.012,205.1,1.22,5818.0,0.848,4.554
KOI,K07912.01,8761550,FALSE POSITIVE,224.591055,3.232,125.2,2.17,5786.0,1.771,3.992
KOI,K07904.01,8686761,FALSE POSITIVE,374.93999098,17.0849,235.1,4.67,5382.0,2.909,3.645
KOI,K07913.01,8873450,CONFIRMED,24.2783801,4.564,714.4,2.03,4450.0,0.707,4.583
KOI,K07915.01,8880317,CANDIDATE,382.5891,11.7,298.2,2.15,6337.0,1.239,4.261
KOI,K07910.01,8750503,FALSE POSITIVE,11.9283194,6.69,182.5,0.98,5010.0,0.75,4.545
KOI,K07902.01,8639155,FALSE POSITIVE,0.603351522,0.8358,164.1,3.91,6240.0,2.948,3.679
KOI,K07919.01,9021047,FALSE POSITIVE,31.97280045,4.9,2236.4,5.88,6340.0,1.01,4.457
KOI,K07899.01,8587439,FALSE POSITIVE,8.39140024,1.193,134.4,1.1,5892.0,0.935,4.389
KOI,K07908.01,8712863,FALSE POSITIVE,0.532493086,2.145,19.9,1.87,6894.0,4.032,3.476
KOI,K07922.01,9079915,FALSE POSITIVE,0.812678859,0.841,39.3,0.83,6636.0,1.236,4.349
KOI,K08200.01,10214873,FALSE POSITIVE,5.959695593,1.8383,151.2,1.13,5717.0,0.884,4.538
KOI,K08201.01,10253977,CANDIDATE,392.601892,3.21,779.0,2.25,5307.0,0.753,4.605
KOI,K08202.01,10268714,FALSE POSITIVE,452.65206,19.87,175.1,2.41,6664.0,1.73,4.075
KOI,K08203.01,10281311,FALSE POSITIVE,234.66319186,7.627,243.5,1.68,6306.0,1.076,4.426
KOI,K08204.01,10341876,FALSE POSITIVE,351.204993,22.414,1257.9,3.57,5845.0,0.918,4.435
KOI,K07990.01,10160922,CANDIDATE,87.487573,5.881,528.7,1.87,5774.0,0.818,4.567
KOI,K07991.01,10198225,CANDIDATE,11.9451376,6.893,63.3,3.32,5094.0,4.163,3.38
KOI,K07992.01,10214341,CANDIDATE,277.13367,9.67,321.2,1.84,6461.0,0.971,4.474
KOI,K07994.01,10226343,FALSE POSITIVE,0.660655454,7.111,566.9,16.81,6520.0,1.215,4.375
KOI,K07995.01,10263598,FALSE POSITIVE,145.750554,13.999,385.6,15.34,5096.0,8.038,3.007
KOI,K07996.01,10266860,FALSE POSITIVE,2.17813954,2.063,28.6,1.0,6511.0,1.851,4.003
KOI,K08097.01,4763020,FALSE POSITIVE,384.09781,12.55,100.1,1.63,5884.0,1.628,3.979
KOI,K08099.01,5288744,FALSE POSITIVE,333.71634048,4.8236,420.2,3.53,6045.0,1.719,3.956
KOI,K08100.01,5305225,FALSE POSITIVE,322.50741,20.688,349.5,2.11,5708.0,0.933,4.465
KOI,K08101.01,5598216,FALSE POSITIVE,373.8716,16.78,382.7,2.19,5846.0,1.116,4.258
